content,category
Facebook công bố danh sách 400 ứng dụng lừa đảo người dùng cần gỡ gấp (Tổ Quốc) - Danh sách 400 ứng dụng lừa đảo được Facebook công bố bao gồm 50 ứng dụng trên nền tảng iOS và 350 ứng dụng trên nền tảng Android.,Apps/Games
"Tựa game kinh dị gần 30 năm tuổi chính thức được làm lại, lùi lịch ra mắt sang năm 2023 (Tổ Quốc) - System Shock từng một thời được coi là biểu tượng của dòng game kinh dị.",Apps/Games
"Người đàn ông bị mất hơn 500 triệu đồng vì bị lừa làm căn cước trực tuyến cho con Người đàn ông ở quận Cầu Giấy, Hà Nội bị đối tượng giả danh công an gọi điện làm căn cước trực tuyến cho con và sau đó bị lừa mất 500 triệu đồng.",Internet
"Lừa đảo trực tuyến thông qua game online ""biến tướng"" dưới nhiều hình thức VOV.VN - Với số lượng lớn người chơi trò chơi trực tuyến (game online) tại Việt Nam, các đối tượng xấu đang sử dụng nhiều hình thức lừa đảo ""biến tướng"" nhằm chiếm đoạt tài sản của nạn nhân.",Internet
"AI khôi phục chân dung các nhân vật nổi tiếng Trung Quốc gây ngỡ ngàng: Tào Tháo, Tần Thuỷ Hoàng khác xa tưởng tượng, Trương Phi khiến người nhìn hoảng sợ Những nhân vật nổi tiếng trong lịch sử Trung Hoa có diện mạo ra sao? Liệu họ có giống như trong sách vẫn miêu tả? Câu trả lời sẽ được AI giải đáp.",Internet
Google tuyên chiến nạn review giả trên Google Maps Doanh nghiệp có hành vi review giả trên Google Maps sẽ bị Google đưa ra những biện pháp xử lý.,Internet
"Ra mắt ứng dụng tải hình nền tính phí cả triệu đồng, YouTuber nổi tiếng MKBHD bị CĐM chỉ trích MKBHD sau đó đã chính thức lên tiếng phản hồi những ý kiến tiêu cực của cộng đồng mạng.",Internet
"YouTube Premium lại tăng giá ở một loạt quốc gia, người dùng tính hủy đăng ký Mới đây tại một số quốc gia, Google đã gửi thông báo tăng giá gói YouTube Premium và nhận về rất nhiều phản hồi tiêu cực từ phía người dùng.",Internet
"Giàu nhất thế giới nhưng đến Elon Musk cũng phải nài nỉ CEO NVIDIA Jensen Huang để được mua GPU: ""Làm ơn, hãy nhận tiền của chúng tôi"" Gần đây, Jensen Huang cho biết nhu cầu về các chip AI Blackwell sắp ra mắt của công ty ""vượt xa nguồn cung"".",Internet
"Kênh Youtube gây phẫn nộ khi ""câu view"" với tiêu đề sai sự thật từ nỗi đau của làng Nủ Kênh Youtube 'Những bài học nhỏ' được cho là đã đăng tải video có tiêu đề 'Quả báo Làng Nủ Lào Cai' khiến cộng đồng mạng phẫn nộ.",Internet
"Chân dung Nguyễn Hà Đông: Cha đẻ tựa game Flappy Bird, hiện tượng từng gây sốt toàn cầu 10 năm trước, là lịch sử của ngành game Việt Nguyễn Hà Đông sinh năm 1985, anh là người viết nên tựa game đình đám một thời từng ghi danh vào kỷ lục Guinness - Flappy Bird.",Internet
Màn hồi sinh đầy ngờ vực của Flappy Bird Nhiều người đang nghi ngờ về mục đích thật sự khi Flappy Bird quay trở lại sau hơn 10 năm.,Internet
"Làm giả sao kê có thể bị phạt như đưa tin giả, chiếm đoạt tiền từ thiện thậm chí bị xử lý hình sự Mới đây, Ban Vận động cứu trợ Trung ương cũng đã đăng tải cụ thể danh sách các tổ chức, cá nhân ủng hộ. Đặc biệt, sau khi đăng tải danh sách cộng đồng mạng đã phát hiện ra một số cá nhân làm giả tin nhắn chuyển tiền, làm giả ảnh chụp màn hình về số tiền từ thiện.",Internet
"Đọc sao kê ngân hàng của Mặt trận Tổ quốc Việt Nam như thế nào? Mới đây, trên Fanpage chính thức, Ủy ban Mặt trận Tổ quốc Việt Nam vừa công bố thống kê số tiền ủng hộ qua số tài khoản Vietcombank 0011.00.1932418 từ ngày 1/9/2024 đến ngày 10/9/2024.",Internet
"Một trường Đại học Hàn Quốc bị tấn công mạng, hơn 80.000 nữ sinh đã tốt nghiệp bị lộ loạt thông tin cá nhân Ngày 6/9, trường Đại học Nữ sinh Ewha đã đăng tải lời xin lỗi do sự cố trên.",Internet
"Amazon tuyên bố tiết kiệm 4.500 năm làm việc nhờ 1 sản phẩm AI, từ Microsoft đến Google phải run sợ? Liệu sản phẩm AI này của Amazon có thực sự đáng sợ?",Internet
"Instagram cho phép người dùng bình luận trên Stories Tuy nhiên, không phải bất cứ ai cũng có thể bình luận vào Stories của người khác.",Internet
"Rúng động Hàn Quốc: Nạn deepfake hoành hành trở lại, hàng trăm thiếu nữ xuất hiện trong các video khiêu dâm nhạy cảm Nỗi lo sợ bao trùm cả Hàn Quốc khi nhiều phụ nữ, nữ sinh tại nước này đang hoang mang bởi họ rất có thể là nạn nhân của hàng loạt video deepfake khiêu dâm.",Internet
"Brazil chặn X, phạt người dân 8.900 USD/ngày nếu cố dùng VPN để ""vượt rào"" Các mạng xã hội đối thủ cũng đã chứng kiến lượt đăng ký tăng vọt sau lệnh cấm.",Internet
"Biểu tượng Facebook trên iPhone bỗng dưng ""đen xì"": Meta chính thức đưa ra lời giải thích Một câu hỏi được rất nhiều người dùng thắc mắc trong những ngày gần đây.",Internet
Doanh nghiệp Việt hợp tác cùng Qualcomm ứng dụng AI để phục dựng ảnh liệt sỹ Công ty công nghệ Hyratek cam kết hỗ trợ hạ tầng phần cứng AI cho dự án Phục Dựng Ảnh Liệt Sỹ của Thành Đoàn Hà Nội.,Internet
Lượt tải Telegram tăng vọt sau khi CEO Pavel Durov bị bắt Telegram đã lọt top ứng dụng được tải về nhiều nhất tại nhiều quốc gia.,Internet
"SChannel đồng hành cùng cộng đồng mạng trong chiến dịch lan tỏa sắc cờ đỏ nhân dịp Quốc Khánh 2/9 Nhân dịp kỷ niệm 79 năm Quốc khánh nước Cộng hòa xã hội chủ nghĩa Việt Nam (2/9/1945 - 2/9/2024), một chiến dịch đặc biệt mang tên Ngày Quốc khánh (#NgayQuocKhanh) đã được phát động với sự phối hợp giữa TikTok, Hội Liên hiệp Thanh niên, Cục Thông tin đối ngoại (Bộ Thông tin và Truyền thông), và Schannel Network. Chiến dịch này tập trung triển khai các video xu hướng với chủ đề lan tỏa tình yêu Tổ quốc và tinh thần dân tộc, đặc biệt thông qua hình ảnh biểu tượng của lá cờ Việt Nam.",Internet
"Ronaldo đạt nút vàng YouTube nhanh nhất lịch sử Đáng chú ý, chỉ 1 giờ 29 phút kể từ khi được thành lập, kênh YouTube ""UR Cristiano"" của ngôi sao bóng đá Cristiano Ronaldo đã cán mốc 1 triệu lượt theo dõi.",Internet
"Ronaldo vừa mở kênh YouTube đã ""vượt mặt"" Jennie (BLACKPINK): Đạt 1 triệu lượt sub, rinh nút vàng nhanh nhất lịch sử Thời gian Ronaldo chạm mốc 1 triệu lượt sub đã xô đổ kỷ lục đạt Nút Vàng YouTube nhanh nhất trước đó của Jennie (BLACKPINK).",Internet
"Nóng: Ronaldo chính thức lập kênh YouTube, lượt theo dõi bùng nổ không tưởng Ronaldo cuối cùng cũng đã trở thành Youtuber!",Internet
"Database vật lý gặp sự cố không thể truy cập được, doanh nghiệp chuyển sử dụng Bizfly Cloud Database Đảm bảo khả năng truy cập ứng dụng liên tục trong mọi tình huống là rất quan trọng trong việc cung cấp trải nghiệm người dùng liền mạch. Điều này đặc biệt đúng đối với hệ thống cơ sở dữ liệu, là nền tảng của nhiều ứng dụng.",Internet
"Ai cũng có thể là nạn nhân của lừa đảo trực tuyến VTV.vn - Với sự tham gia của NSND Xuân Bắc, Tun Phạm và Khánh Vy, chiến dịch ""Nhận diện lừa đảo"" thêm phần lan tỏa mạnh mẽ thông điệp phòng chống lừa đảo đến đông đảo người dân.",Internet
"Giảm một nửa dung lượng lưu trữ miễn phí, Zalo khiến cộng đồng mạng bất bình Đây được cho là biện pháp của Zalo nhằm khuyến khích người dùng đăng ký gói lưu trữ đám mây zCloud.",Internet
"Giám đốc Khoa học tại Google: ""Trong dài hạn, AI có thể mang đến thay đổi cho cả nhân loại"" Bên cạnh đó, ông cũng đặt niềm tin vào sự phát triển của lĩnh vực AI tại Việt Nam khi tập trung giải quyết các vấn đề mang tính thời sự như y tế, giáo dục..v..v..",Tin ICT
"Ông Trump dùng sạc dự phòng Trung Quốc, dân mạng gọi tên 'MAGASafe' Trong cuộc điện thoại với tỷ phú Elon Musk gần đây, ông Trump sử dụng một đế sạc dự phòng từ hãng Trung Quốc, khiến cư dân mạng không khỏi thích thú.",Internet
Khách thuê nhà để đào coin khiến chủ nhà khốn đốn Một vụ việc hy hữu đã được chia sẻ trên TikTok gần đây.,Internet
"Trào lưu nhắn tin tình cảm với ChatGPT: Liệu con người có bị AI 'tán đổ'? Bên cạnh những lo ngại về đạo đức hay khả năng AI thay thế chúng ta trong một số công việc, một vấn đề ít được chú ý hơn là tác động tâm lý của nó tới con người.",Internet
"Alibaba.com công bố dịch vụ mới: Giao hàng toàn cầu trong thời gian ngắn, thanh toán được bằng Zalo Pay và Momo Với việc trở thành thị trường đầu tiên trong khu vực Nam Á và Đông Nam Á được giới thiệu dịch vụ này, cơ hội đưa hàng đến toàn cầu đang mở rộng với doanh nghiệp Việt hơn bao giờ hết.",Tin ICT
"Google Maps thường không chỉ ngắn nhất mà chọn đường vòng, lý do vì sao? Khi bạn nhập một địa chỉ vào Google Maps, ứng dụng không chọn tuyến đường ngắn nhất mà thay vào đó luôn là tuyến đường trông có vẻ dài hơn.",Internet
"Sự lạ: ChatGPT bỗng dưng nói ""KHÔNG"" trước khi trả lời tiếp Sự cố kỳ lạ khiến cộng đồng mạng đưa ra nhiều giả thuyết rùng rợn về AI có nhận thức.",Internet
"Vòng xoáy tấn công bằng mã độc tống tiền đặt ra bài toán tăng cường bảo mật Tấn công ransomware được xem là vấn nạn chung với các tổ chức, doanh nghiệp. Vấn nạn này đặt ra bài toán phải tăng cường bảo mật, bảo vệ an toàn thông tin.",Internet
"Nền tảng Russian Coms chuyên lừa đảo, gian lận toàn cầu vừa bị triệt phá Cơ quan phòng chống tội phạm quốc gia Anh (NCA) cho biết, chính quyền nước này đã triệt phá và đóng cửa 1 nền tảng trực tuyến, cho phép tội phạm thực hiện các cuộc gọi điện thoại lừa đảo để đánh cắp tiền của hàng trăm nghìn người trên toàn cầu.",Internet
"Tội phạm mạng liên tục thay đổi hình thức lừa đảo theo xu hướng thời sự Cập nhật lương hưu, VssID 4.0, xác thực sinh trắc học ngân hàng, cài đặt ứng dụng thuế, dẫn dụ đường link xem Olympic Paris 2024… là những hình thức lừa đảo của tội phạm mạng khiến nhiều người bị mắc bẫy do mất cảnh giác.",Internet
"Livestream bán hàng doanh thu 150 tỉ đồng, cần siết quản lý thuế (NLĐO)- Các cá nhân livestream bán hàng cũng cần chú ý chọn lọc những sản phẩm chất lượng thuộc những nhãn hàng uy tín để đảm bảo quyền lợi người dùng",Internet
"Google rút video quảng cáo về AI ""Dear Sydney"" sau làn sóng chỉ trích Quảng cáo sử dụng Google Gemini để viết thư người hâm mộ dưới giọng của một bé gái đã gặp phản ứng dữ dội từ cộng đồng mạng. Google đã phải rút lại quảng cáo này sau khi bị chỉ trích vì đánh giá sai giá trị của biểu hiện chân thành từ con người.",Internet
"Cổ phiếu Intel tụt 30% chỉ sau một đêm, 39 tỷ USD vốn hoá thị trường ""bốc hơi"" Uy tín của Intel bị ảnh hưởng nặng nề khi cổ phiếu giảm 30% trong một đêm cùng với các vụ kiện liên quan đến thế hệ chip Raptor Lake.",Internet
Apple công bố doanh thu khủng trong Quý 3/2024: Không còn nhờ iPhone nữa Kết quả tài chính của quý 3 năm tài chính 2024 cho thấy Apple đang có sự tăng trưởng mạnh mẽ.,Internet
"KFC Việt Nam mang gà lên TikTok bán livestream, khách nhận hàng trong 1 giờ, phí ship chỉ 10.000 đồng: Một kỷ nguyên mới sắp bắt đầu? Đằng sau các phiên livestream bán gà gây chú ý của KFC, với thời gian ship ""hỏa tốc"" và phí giao hàng ""rẻ bất ngờ"", là những chiến lược sản phẩm bài bản, giúp tỷ lệ doanh thu trên chi phí quảng cáo tăng tới hơn 10 lần.",Internet
"Chính thức ra mắt phần mềm chống lừa đảo nTrust: Kiểm tra số điện thoại, website, số tài khoản ngân hàng, QR code lừa đảo nTrust là dự án phần mềm phi lợi nhuận, không sử dụng ngân sách nhà nước, kinh phí được huy động từ nguồn tài trợ xã hội.",Internet
